COMPANYID,COMPANYNAME,FYEAR,FQUARTER,EPS,fwd_return_30d,revenue_growth,operating_margin,pe_ratio,global_neg_frac,global_pos_frac,global_linear_score,LM_neg_frac,avg_confidence,strong_sentiment_frac,guidance_count,avg_specificity,near_future_frac,far_future_frac,transcript_text,REVENUE_pos,REVENUE_neg,REVENUE_neu,REVENUE_neg_frac,INDUSTRY_MOATS_DRIVERS_pos,INDUSTRY_MOATS_DRIVERS_neg,INDUSTRY_MOATS_DRIVERS_neu,INDUSTRY_MOATS_DRIVERS_neg_frac,EARNING_AND_COSTS_pos,EARNING_AND_COSTS_neg,EARNING_AND_COSTS_neu,EARNING_AND_COSTS_neg_frac,CAP_ALLOCATION_CASH_pos,CAP_ALLOCATION_CASH_neg,CAP_ALLOCATION_CASH_neu,CAP_ALLOCATION_CASH_neg_frac,EXOGENOUS_pos,EXOGENOUS_neg,EXOGENOUS_neu,EXOGENOUS_neg_frac,MANAGEMENT_CULTURE_SUSTAINABILITY_pos,MANAGEMENT_CULTURE_SUSTAINABILITY_neg,MANAGEMENT_CULTURE_SUSTAINABILITY_neu,MANAGEMENT_CULTURE_SUSTAINABILITY_neg_frac,OTHER_CRITERIA_pos,OTHER_CRITERIA_neg,OTHER_CRITERIA_neu,OTHER_CRITERIA_neg_frac,eps_surprise_pct
18,Company_018,2024,4,8.3123,0.005134,0.0393,0.1659,30.06,0.4478,0.2921,-0.1557,0.4709,2.85,0.4871,0,0.0,0.3979,0.2728,Company_018 Q4 2024: Revenue grew 3.9% with margins at 16.6%. Management expects continued challenges ahead.,1,2,4,0.3913,1,2,3,0.4435,2,4,5,0.4045,4,4,4,0.4112,0,1,1,0.584,3,5,4,0.4756,1,1,1,0.3946,
19,Company_019,2019,1,9.5741,0.036754,0.0414,0.2105,9.47,0.4368,0.5632,0.1263,0.23,2.85,0.2647,1,3.33,0.4446,0.2233,Company_019 Q1 2019: Revenue grew 4.1% with margins at 21.0%. Management expects continued improvement ahead.,6,5,3,0.4101,4,3,1,0.4033,3,1,1,0.2758,8,5,0,0.4817,2,2,0,0.5237,7,9,0,0.6872,4,3,0,0.5489,0.1277822458507849
19,Company_019,2019,2,10.7975,0.029628,0.0355,0.1425,28.7,0.2271,0.555,0.328,0.2774,4.48,0.349,3,3.27,0.3542,0.2543,Company_019 Q2 2019: Revenue grew 3.6% with margins at 14.3%. Management expects continued improvement ahead.,5,0,3,0.0833,2,2,2,0.3559,5,1,4,0.1046,3,2,2,0.3308,6,3,3,0.2536,5,1,3,0.1718,4,2,2,0.3272,0.016976151887010967
19,Company_019,2019,3,10.9808,0.006378,0.0916,0.213,22.3,0.3938,0.3708,-0.023,0.3368,4.16,0.3815,0,0.0,0.3748,0.2092,Company_019 Q3 2019: Revenue grew 9.2% with margins at 21.3%. Management expects continued challenges ahead.,3,4,5,0.3688,1,0,2,0.2737,2,2,4,0.3579,1,2,5,0.2769,1,2,3,0.3997,3,3,4,0.3704,1,2,2,0.4472,0.04739181116129976
19,Company_019,2019,4,11.5012,-0.003531,0.0699,0.189,16.63,0.3671,0.4348,0.0677,0.4253,2.24,0.4173,3,2.15,0.643,0.1437,Company_019 Q4 2019: Revenue grew 7.0% with margins at 18.9%. Management expects continued improvement ahead.,1,2,3,0.3743,3,2,7,0.2353,2,1,2,0.3248,2,2,1,0.4505,0,1,2,0.3448,1,1,2,0.3841,5,7,1,0.577,0.10106771467325147
19,Company_019,2020,1,12.6636,-0.001319,0.1282,0.0877,11.93,0.1627,0.5178,0.3551,0.2772,4.41,0.2126,7,1.61,0.6804,0.1955,Company_019 Q1 2020: Revenue grew 12.8% with margins at 8.8%. Management expects continued improvement ahead.,3,0,3,0.0975,0,0,2,0.0539,1,0,1,0.0804,1,0,2,0.1845,9,2,1,0.2271,2,1,2,0.3353,4,1,5,0.1724,0.14808585236425656
19,Company_019,2020,2,14.5389,-0.032612,0.1347,0.1616,16.62,0.5008,0.4992,-0.0015,0.499,3.5,0.2776,3,2.52,0.6132,0.2591,Company_019 Q2 2020: Revenue grew 13.5% with margins at 16.2%. Management expects continued challenges ahead.,1,1,1,0.4882,5,5,0,0.539,6,3,2,0.3458,1,1,1,0.3683,6,7,0,0.6367,3,3,1,0.4919,1,4,2,0.6436,0.01646617006788683
19,Company_019,2020,3,14.7783,0.007901,0.097,0.1484,13.42,0.4565,0.4082,-0.0482,0.3551,3.82,0.195,3,2.5,0.3331,0.2421,Company_019 Q3 2020: Revenue grew 9.7% with margins at 14.8%. Management expects continued challenges ahead.,2,2,2,0.4908,3,3,5,0.3108,6,5,2,0.4195,1,1,1,0.568,3,2,1,0.4613,2,2,1,0.5711,7,6,0,0.4995,0.011895820222894421
19,Company_019,2020,4,14.9541,-0.009586,0.0606,0.0385,33.63,0.5232,0.3942,-0.129,0.4543,3.15,0.1251,3,2.42,0.5368,0.1377,Company_019 Q4 2020: Revenue grew 6.1% with margins at 3.9%. Management expects continued challenges ahead.,2,4,1,0.6218,4,6,1,0.5841,2,2,1,0.4705,1,3,4,0.4516,0,1,1,0.5257,2,2,2,0.4312,2,4,2,0.5636,0.1070408784213025
19,Company_019,2021,1,16.5548,0.018635,0.0459,0.0829,27.63,0.3261,0.5519,0.2258,0.4999,4.03,0.1105,6,2.11,0.4309,0.2963,Company_019 Q1 2021: Revenue grew 4.6% with margins at 8.3%. Management expects continued improvement ahead.,3,1,0,0.3082,4,1,2,0.1863,6,3,2,0.3456,5,2,6,0.2099,8,6,0,0.5331,6,4,2,0.394,6,4,1,0.4417,0.13156305119965211
19,Company_019,2021,2,18.7328,0.023356,0.0611,0.1216,12.95,0.05,0.4141,0.3641,0.1031,2.76,0.3898,6,1.62,0.502,0.2246,Company_019 Q2 2021: Revenue grew 6.1% with margins at 12.2%. Management expects continued improvement ahead.,3,1,4,0.1694,1,0,5,0.0,4,0,7,0.0137,6,1,6,0.0902,5,3,4,0.267,0,0,3,0.1333,2,0,2,0.0331,0.058426930304065594
19,Company_019,2021,3,19.8273,-0.003725,0.0588,0.1998,22.99,0.282,0.5721,0.2901,0.2229,3.03,0.3312,2,2.93,0.4343,0.0955,Company_019 Q3 2021: Revenue grew 5.9% with margins at 20.0%. Management expects continued improvement ahead.,5,2,3,0.2577,4,1,1,0.3181,3,2,1,0.4028,3,1,0,0.3127,7,4,0,0.4284,2,0,2,0.2179,0,0,2,0.3084,0.06749784388192039
19,Company_019,2021,4,21.1656,-0.004963,0.145,0.1272,27.08,0.3302,0.4158,0.0856,0.2808,4.15,0.1863,7,1.85,0.4303,0.0576,Company_019 Q4 2021: Revenue grew 14.5% with margins at 12.7%. Management expects continued improvement ahead.,4,5,4,0.3888,5,4,1,0.4582,2,0,3,0.1604,1,0,2,0.3241,1,0,3,0.1505,2,4,1,0.5775,5,3,2,0.3859,0.018567864837283003
19,Company_019,2022,1,21.5586,0.015388,0.0524,0.2122,31.34,0.6192,0.3808,-0.2383,0.5999,2.92,0.3614,1,2.29,0.6128,0.0938,Company_019 Q1 2022: Revenue grew 5.2% with margins at 21.2%. Management expects continued challenges ahead.,1,1,1,0.4954,3,5,0,0.6984,4,9,0,0.8166,4,5,0,0.684,1,1,1,0.4647,1,3,1,0.657,1,1,1,0.5476,-0.033318490068928376
19,Company_019,2022,2,20.8403,0.000671,0.0451,0.0759,27.86,0.5193,0.37,-0.1494,0.4397,3.91,0.3942,4,3.51,0.4906,0.2499,Company_019 Q2 2022: Revenue grew 4.5% with margins at 7.6%. Management expects continued challenges ahead.,3,7,0,0.7182,1,1,0,0.5428,3,6,2,0.57,4,9,1,0.6617,1,2,0,0.7634,2,4,1,0.5831,6,6,0,0.5458,0.06360273124667119
19,Company_019,2022,3,22.1658,-0.021469,0.0336,0.2028,21.67,0.4407,0.4446,0.0038,0.4287,4.25,0.3077,0,0.0,0.4912,0.2372,Company_019 Q3 2022: Revenue grew 3.4% with margins at 20.3%. Management expects continued improvement ahead.,0,0,2,0.3981,7,6,1,0.4408,1,1,1,0.4996,5,6,1,0.5322,6,4,1,0.4182,2,2,2,0.4597,2,1,1,0.3796,0.003442239846971452
19,Company_019,2022,4,22.2421,0.03711,0.0333,0.1043,27.25,0.5202,0.4798,-0.0405,0.5087,2.41,0.3195,0,0.0,0.6822,0.1959,Company_019 Q4 2022: Revenue grew 3.3% with margins at 10.4%. Management expects continued challenges ahead.,6,4,1,0.4475,1,1,1,0.4547,5,6,0,0.6737,6,5,1,0.4278,2,3,0,0.6921,1,2,1,0.5458,4,6,2,0.5652,0.06146901596521913
19,Company_019,2023,1,23.6093,-0.003503,0.092,0.0782,11.86,0.364,0.5376,0.1737,0.3122,3.28,0.1317,7,1.8,0.6093,0.0669,Company_019 Q1 2023: Revenue grew 9.2% with margins at 7.8%. Management expects continued improvement ahead.,2,2,1,0.4516,5,8,0,0.6705,2,1,1,0.4252,2,2,1,0.4298,3,2,1,0.4249,2,2,0,0.5825,2,1,1,0.3166,0.019157704802768294
19,Company_019,2023,2,24.0616,-0.014588,0.1312,0.1281,34.62,0.4237,0.4309,0.0072,0.3982,3.05,0.457,2,1.59,0.6308,0.1212,Company_019 Q2 2023: Revenue grew 13.1% with margins at 12.8%. Management expects continued improvement ahead.,1,1,2,0.4538,7,6,0,0.4641,3,3,0,0.5154,5,4,4,0.3371,5,6,3,0.4551,0,0,2,0.4029,1,1,0,0.5306,0.04025085613591791
19,Company_019,2023,3,25.0301,-0.007355,0.0859,0.1471,33.49,0.2773,0.1546,-0.1227,0.3632,4.13,0.3493,0,0.0,0.5816,0.2155,Company_019 Q3 2023: Revenue grew 8.6% with margins at 14.7%. Management expects continued challenges ahead.,0,5,7,0.4267,1,1,6,0.2024,1,1,3,0.2842,0,0,2,0.2362,0,2,6,0.2801,0,0,2,0.3192,0,0,3,0.0414,0.04646006208524938
19,Company_019,2023,4,26.193,0.052039,0.0979,0.1433,13.34,0.26,0.2829,0.0229,0.3589,2.67,0.1253,2,2.36,0.3658,0.121,Company_019 Q4 2023: Revenue grew 9.8% with margins at 14.3%. Management expects continued improvement ahead.,0,2,8,0.2111,1,0,3,0.1875,3,1,8,0.0894,0,0,3,0.2769,3,3,6,0.2621,3,3,5,0.3012,0,0,2,0.3621,0.05122360936127971
19,Company_019,2024,1,27.5347,0.014054,0.0606,0.219,31.68,0.1311,0.1916,0.0605,0.0881,3.65,0.4309,3,3.25,0.3897,0.2054,Company_019 Q1 2024: Revenue grew 6.1% with margins at 21.9%. Management expects continued improvement ahead.,0,0,3,0.1076,1,1,3,0.3071,2,2,7,0.1945,1,1,8,0.1122,2,1,8,0.1418,1,1,7,0.1542,0,0,3,0.0,0.06622189455487074
19,Company_019,2024,2,29.3581,0.047921,0.0967,0.1664,22.38,0.2872,0.7128,0.4256,0.1447,4.23,0.4463,6,2.81,0.6284,0.1251,Company_019 Q2 2024: Revenue grew 9.7% with margins at 16.6%. Management expects continued improvement ahead.,5,4,3,0.3616,10,3,0,0.2797,1,1,1,0.3481,1,0,1,0.1894,5,2,0,0.3518,3,0,2,0.1362,8,3,1,0.2992,0.020924378621232302
19,Company_019,2024,3,29.9724,0.020251,0.0279,0.1815,28.51,0.6173,0.3827,-0.2346,0.6433,2.95,0.1739,6,3.3,0.3339,0.1933,Company_019 Q3 2024: Revenue grew 2.8% with margins at 18.1%. Management expects continued challenges ahead.,2,2,1,0.5034,3,5,0,0.7198,2,3,0,0.7388,1,1,1,0.5434,2,3,1,0.652,2,5,1,0.6362,3,5,4,0.4209,0.03130880409977172
19,Company_019,2024,4,30.9108,-0.055695,0.0978,0.0488,27.69,0.3711,0.2313,-0.1397,0.2873,2.8,0.3281,3,2.38,0.6285,0.1849,Company_019 Q4 2024: Revenue grew 9.8% with margins at 4.9%. Management expects continued challenges ahead.,1,4,8,0.3792,0,1,2,0.3862,2,3,6,0.3206,1,3,5,0.3763,1,5,7,0.3914,5,8,1,0.5729,2,8,4,0.5903,
20,Company_020,2019,1,3.0452,0.006922,0.0729,0.0371,25.77,0.4568,0.5432,0.0863,0.4019,3.8,0.2004,5,2.23,0.5175,0.1189,Company_020 Q1 2019: Revenue grew 7.3% with margins at 3.7%. Management expects continued improvement ahead.,5,5,0,0.5888,6,6,1,0.4835,3,4,3,0.4845,7,6,1,0.461,7,8,0,0.6881,7,6,0,0.4848,6,5,2,0.3943,0.07070143176146068
20,Company_020,2019,2,3.2605,0.050082,0.1105,0.1937,15.49,0.1227,0.468,0.3453,0.2437,2.93,0.1589,5,2.93,0.4227,0.1447,Company_020 Q2 2019: Revenue grew 11.0% with margins at 19.4%. Management expects continued improvement ahead.,9,0,4,0.0729,1,0,4,0.0658,4,0,5,0.0006,2,1,3,0.1898,4,0,6,0.0647,3,1,3,0.1825,8,1,4,0.1145,0.06790369575218526
20,Company_020,2019,3,3.4819,0.020468,0.1183,0.0795,29.77,0.303,0.3679,0.0649,0.2096,2.55,0.1005,3,2.03,0.4637,0.2979,Company_020 Q3 2019: Revenue grew 11.8% with margins at 8.0%. Management expects continued improvement ahead.,0,0,2,0.2233,1,2,1,0.5136,3,2,4,0.3131,1,1,2,0.3042,5,3,4,0.2506,2,2,4,0.3541,7,3,4,0.2468,0.08136362330911287
20,Company_020,2019,4,3.7652,0.018652,0.0274,0.2116,8.98,0.2209,0.3093,0.0884,0.2994,3.34,0.4693,1,1.93,0.5247,0.0693,Company_020 Q4 2019: Revenue grew 2.7% with margins at 21.2%. Management expects continued improvement ahead.,1,0,6,0.0122,3,1,10,0.1121,1,1,6,0.1764,0,0,2,0.1971,5,1,8,0.0715,1,2,5,0.273,0,0,3,0.188,0.1563263571656219
20,Company_020,2020,1,4.3538,0.043736,0.0499,0.2219,8.74,0.3184,0.5248,0.2064,0.134,4.42,0.424,1,2.71,0.6345,0.1748,Company_020 Q1 2020: Revenue grew 5.0% with margins at 22.2%. Management expects continued improvement ahead.,1,0,1,0.3553,2,1,1,0.3951,7,3,1,0.3614,4,3,3,0.3253,1,1,2,0.2739,1,1,1,0.3789,2,2,3,0.2901,0.12928935642427306
20,Company_020,2020,2,4.9167,0.007825,0.0694,0.01,39.58,0.53,0.47,-0.06,0.3592,2.75,0.3461,1,2.11,0.6533,0.1903,Company_020 Q2 2020: Revenue grew 6.9% with margins at 1.0%. Management expects continued challenges ahead.,5,7,0,0.6458,1,1,2,0.4778,1,0,2,0.257,4,7,1,0.6441,3,2,2,0.3816,2,4,2,0.6144,5,4,3,0.3688,0.05334879085565535
20,Company_020,2020,3,5.179,0.025238,0.0878,0.1646,35.71,0.4082,0.5819,0.1737,0.3288,4.36,0.3658,0,0.0,0.6145,0.1174,Company_020 Q3 2020: Revenue grew 8.8% with margins at 16.5%. Management expects continued improvement ahead.,1,0,1,0.3672,6,7,0,0.5744,6,5,1,0.4543,4,2,0,0.3841,5,4,0,0.5464,3,4,1,0.5596,2,2,0,0.6554,-0.04578103881058117
20,Company_020,2020,4,4.9419,-0.03202,0.0145,0.1424,12.47,0.5156,0.4844,-0.0312,0.7123,2.19,0.118,4,3.98,0.5604,0.1044,Company_020 Q4 2020: Revenue grew 1.4% with margins at 14.2%. Management expects continued challenges ahead.,5,8,0,0.6246,1,2,2,0.596,6,7,0,0.6387,3,3,0,0.658,4,8,2,0.6068,3,3,6,0.2892,3,2,1,0.4418,-0.020801715939213705
20,Company_020,2021,1,4.8391,-0.038769,0.0732,0.1019,15.04,0.4699,0.312,-0.158,0.3549,3.49,0.4907,1,1.66,0.6054,0.2437,Company_020 Q1 2021: Revenue grew 7.3% with margins at 10.2%. Management expects continued challenges ahead.,0,3,4,0.4384,2,3,3,0.3819,4,4,3,0.3919,1,2,1,0.5127,1,0,1,0.4246,0,1,2,0.547,2,2,2,0.4981,-0.06885577896716344
20,Company_020,2021,2,4.5059,-0.020334,0.0975,0.1192,32.01,0.5,0.2503,-0.2497,0.509,3.87,0.4829,7,2.84,0.5775,0.2741,Company_020 Q2 2021: Revenue grew 9.8% with margins at 11.9%. Management expects continued challenges ahead.,0,2,4,0.4974,0,3,5,0.482,0,4,10,0.3455,1,1,1,0.57,0,1,3,0.3655,1,2,4,0.412,2,7,3,0.6142,0.2654297698572984
20,Company_020,2021,3,5.7019,0.017697,0.055,0.1529,12.34,0.05,0.4213,0.3713,0.0193,2.51,0.2245,5,3.23,0.3582,0.1978,Company_020 Q3 2021: Revenue grew 5.5% with margins at 15.3%. Management expects continued improvement ahead.,5,1,8,0.08,5,0,6,0.0,1,0,5,0.08,1,0,3,0.1467,1,0,4,0.1083,2,0,6,0.0913,1,0,3,0.0182,0.03084936600080666
20,Company_020,2021,4,5.8778,0.048546,0.048,0.1479,11.27,0.4453,0.3359,-0.1094,0.6464,4.26,0.3521,4,2.86,0.5679,0.2853,Company_020 Q4 2021: Revenue grew 4.8% with margins at 14.8%. Management expects continued challenges ahead.,4,2,3,0.2607,2,4,3,0.4541,0,0,2,0.4247,4,3,7,0.2717,2,7,2,0.6892,2,2,4,0.3531,4,6,3,0.4931,-0.04321344720813903
20,Company_020,2022,1,5.6238,0.018125,0.0689,0.092,29.64,0.3443,0.5135,0.1692,0.582,3.32,0.2528,4,3.8,0.4007,0.1388,Company_020 Q1 2022: Revenue grew 6.9% with margins at 9.2%. Management expects continued improvement ahead.,3,2,0,0.5495,6,3,2,0.3062,5,4,3,0.405,3,1,1,0.3467,1,0,1,0.2472,4,5,5,0.3744,5,5,4,0.3674,-0.023276076674135008
20,Company_020,2022,2,5.4929,0.029665,0.0924,0.1269,35.3,0.2225,0.4172,0.1946,0.1983,3.83,0.3461,5,3.13,0.5236,0.1406,Company_020 Q2 2022: Revenue grew 9.2% with margins at 12.7%. Management expects continued improvement ahead.,4,2,3,0.2599,2,3,4,0.4344,3,1,4,0.2371,4,2,3,0.2516,2,1,2,0.2508,0,0,3,0.2387,3,1,5,0.2109,0.02130022392543101
20,Company_020,2022,3,5.6099,-0.013799,0.0536,0.2207,19.82,0.2543,0.5042,0.25,0.3836,3.06,0.3256,1,3.02,0.6272,0.1124,Company_020 Q3 2022: Revenue grew 5.4% with margins at 22.1%. Management expects continued improvement ahead.,2,1,2,0.2987,2,1,3,0.2463,4,2,2,0.3007,5,4,5,0.3071,6,2,5,0.2153,8,2,3,0.2226,6,4,0,0.4398,-0.17647373393465113
20,Company_020,2022,4,4.6199,-0.011096,0.0558,0.1936,31.13,0.2274,0.4294,0.202,0.1876,2.37,0.1949,7,3.27,0.3246,0.2797,Company_020 Q4 2022: Revenue grew 5.6% with margins at 19.4%. Management expects continued improvement ahead.,5,3,6,0.2362,0,2,4,0.4042,1,0,3,0.2013,3,1,3,0.2305,4,3,7,0.2227,0,0,2,0.2515,3,1,4,0.1899,0.11303274962661523
20,Company_020,2023,1,5.1421,0.022721,0.132,0.1407,9.91,0.22,0.4524,0.2323,0.2293,2.04,0.4512,5,1.66,0.5402,0.0812,Company_020 Q1 2023: Revenue grew 13.2% with margins at 14.1%. Management expects continued improvement ahead.,7,7,0,0.5486,6,3,2,0.2963,1,0,1,0.3215,3,1,2,0.1909,3,1,3,0.1625,0,0,2,0.277,1,0,2,0.2941,0.25018961124832273
20,Company_020,2023,2,6.4286,-0.016096,0.0426,0.1407,18.89,0.5253,0.4446,-0.0807,0.5871,3.29,0.4408,0,0.0,0.5166,0.2036,Company_020 Q2 2023: Revenue grew 4.3% with margins at 14.1%. Management expects continued challenges ahead.,3,4,1,0.5644,1,1,2,0.4379,4,5,1,0.5721,2,2,1,0.4598,3,6,1,0.6493,1,1,1,0.3995,4,6,1,0.5806,-0.1308527517655478
20,Company_020,2023,3,5.5874,0.030849,0.0984,0.1421,20.95,0.3373,0.2002,-0.1371,0.2934,2.93,0.3508,2,1.91,0.5563,0.2534,Company_020 Q3 2023: Revenue grew 9.8% with margins at 14.2%. Management expects continued challenges ahead.,2,1,4,0.2563,1,1,3,0.3943,0,3,10,0.2615,3,2,7,0.2426,1,2,5,0.2956,3,5,5,0.4315,1,6,6,0.4743,0.16227583491427153
20,Company_020,2023,4,6.4941,0.009919,0.0502,0.103,36.74,0.0925,0.3217,0.2292,0.059,3.17,0.2569,5,1.82,0.37,0.0918,Company_020 Q4 2023: Revenue grew 5.0% with margins at 10.3%. Management expects continued improvement ahead.,2,0,4,0.0014,3,0,8,0.0542,4,0,6,0.0001,1,1,8,0.1445,3,2,6,0.183,1,0,4,0.0143,3,1,8,0.1031,-0.058391463020280074
20,Company_020,2024,1,6.1149,-0.045519,0.0559,0.1206,19.47,0.4028,0.1563,-0.2465,0.4373,3.63,0.1936,2,2.64,0.3114,0.28,Company_020 Q1 2024: Revenue grew 5.6% with margins at 12.1%. Management expects continued challenges ahead.,0,1,2,0.4476,2,4,5,0.3975,0,3,4,0.4502,0,2,4,0.3916,0,6,4,0.6058,1,6,7,0.4678,2,3,3,0.4658,-0.03887226283340682
20,Company_020,2024,2,5.8772,-0.074621,0.0509,0.1265,33.35,0.3019,0.1804,-0.1215,0.3093,2.16,0.1327,4,3.1,0.4631,0.2187,Company_020 Q2 2024: Revenue grew 5.1% with margins at 12.7%. Management expects continued challenges ahead.,2,4,8,0.3309,0,0,5,0.1596,0,0,2,0.1361,1,2,5,0.3321,0,1,8,0.1479,2,2,3,0.2941,2,3,6,0.3487,-0.09860137480432865
20,Company_020,2024,3,5.2977,0.031144,0.0731,0.084,26.51,0.2911,0.3947,0.1035,0.3675,3.16,0.1674,6,2.24,0.3967,0.0589,Company_020 Q3 2024: Revenue grew 7.3% with margins at 8.4%. Management expects continued improvement ahead.,3,3,3,0.3346,4,4,4,0.3531,6,4,3,0.3605,3,1,4,0.1494,3,2,2,0.3019,2,4,5,0.4528,7,6,1,0.4679,0.05443871868924254
20,Company_020,2024,4,5.5861,0.008579,0.0815,0.1318,36.46,0.1857,0.4916,0.3059,0.3316,3.79,0.4222,4,2.57,0.4054,0.2402,Company_020 Q4 2024: Revenue grew 8.1% with margins at 13.2%. Management expects continued improvement ahead.,4,0,6,0.0,3,2,3,0.2717,5,2,4,0.2332,5,1,5,0.1135,1,1,2,0.3492,2,0,3,0.1885,2,1,3,0.3002,
